,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
30814,2018-11-17 23:45:00,3.13,4.72,0.0,0.0,55.27,85500,Weekend,Saturday,Light_Load
30815,2018-11-17 00:00:00,3.24,4.79,0.0,0.0,56.03,0,Weekend,Saturday,Light_Load
30816,2018-11-18 00:15:00,3.13,4.9,0.0,0.0,53.83,900,Weekend,Sunday,Light_Load
30817,2018-11-18 00:30:00,3.2,5.18,0.0,0.0,52.56,1800,Weekend,Sunday,Light_Load
30818,2018-11-18 00:45:00,3.2,5.11,0.0,0.0,53.07,2700,Weekend,Sunday,Light_Load
30819,2018-11-18 01:00:00,3.2,5.18,0.0,0.0,52.56,3600,Weekend,Sunday,Light_Load
30820,2018-11-18 01:15:00,3.74,6.7,0.0,0.0,48.74,4500,Weekend,Sunday,Light_Load
30821,2018-11-18 01:30:00,3.56,6.37,0.0,0.0,48.79,5400,Weekend,Sunday,Light_Load
30822,2018-11-18 01:45:00,3.2,5.54,0.0,0.0,50.02,6300,Weekend,Sunday,Light_Load
30823,2018-11-18 02:00:00,3.31,5.76,0.0,0.0,49.82,7200,Weekend,Sunday,Light_Load
30824,2018-11-18 02:15:00,3.24,5.54,0.0,0.0,50.48,8100,Weekend,Sunday,Light_Load
30825,2018-11-18 02:30:00,3.35,5.58,0.0,0.0,51.47,9000,Weekend,Sunday,Light_Load
30826,2018-11-18 02:45:00,3.82,6.48,0.0,0.0,50.78,9900,Weekend,Sunday,Light_Load
30827,2018-11-18 03:00:00,3.42,6.01,0.0,0.0,49.46,10800,Weekend,Sunday,Light_Load
30828,2018-11-18 03:15:00,3.35,5.9,0.0,0.0,49.38,11700,Weekend,Sunday,Light_Load
30829,2018-11-18 03:30:00,3.28,5.83,0.0,0.0,49.03,12600,Weekend,Sunday,Light_Load
30830,2018-11-18 03:45:00,3.31,5.8,0.0,0.0,49.57,13500,Weekend,Sunday,Light_Load
30831,2018-11-18 04:00:00,3.28,5.72,0.0,0.0,49.74,14400,Weekend,Sunday,Light_Load
30832,2018-11-18 04:15:00,3.24,5.51,0.0,0.0,50.69,15300,Weekend,Sunday,Light_Load
30833,2018-11-18 04:30:00,3.24,5.62,0.0,0.0,49.95,16200,Weekend,Sunday,Light_Load
30834,2018-11-18 04:45:00,3.67,7.09,0.0,0.0,45.97,17100,Weekend,Sunday,Light_Load
30835,2018-11-18 05:00:00,3.82,7.27,0.0,0.0,46.51,18000,Weekend,Sunday,Light_Load
30836,2018-11-18 05:15:00,3.31,5.9,0.0,0.0,48.93,18900,Weekend,Sunday,Light_Load
30837,2018-11-18 05:30:00,3.28,5.54,0.0,0.0,50.95,19800,Weekend,Sunday,Light_Load
30838,2018-11-18 05:45:00,3.42,6.05,0.0,0.0,49.21,20700,Weekend,Sunday,Light_Load
30839,2018-11-18 06:00:00,3.82,7.09,0.0,0.0,47.43,21600,Weekend,Sunday,Light_Load
30840,2018-11-18 06:15:00,3.35,5.76,0.0,0.0,50.28,22500,Weekend,Sunday,Light_Load
30841,2018-11-18 06:30:00,3.24,5.51,0.0,0.0,50.69,23400,Weekend,Sunday,Light_Load
30842,2018-11-18 06:45:00,3.24,5.72,0.0,0.0,49.29,24300,Weekend,Sunday,Light_Load
30843,2018-11-18 07:00:00,3.17,5.72,0.0,0.0,48.47,25200,Weekend,Sunday,Light_Load
30844,2018-11-18 07:15:00,3.17,5.72,0.0,0.0,48.47,26100,Weekend,Sunday,Light_Load
30845,2018-11-18 07:30:00,3.17,5.65,0.0,0.0,48.93,27000,Weekend,Sunday,Light_Load
30846,2018-11-18 07:45:00,4.07,6.8,0.0,0.0,51.36,27900,Weekend,Sunday,Light_Load
30847,2018-11-18 08:00:00,5.0,8.06,0.0,0.0,52.72,28800,Weekend,Sunday,Light_Load
30848,2018-11-18 08:15:00,44.21,28.8,0.0,0.02,83.79,29700,Weekend,Sunday,Light_Load
30849,2018-11-18 08:30:00,86.22,45.83,0.0,0.04,88.3,30600,Weekend,Sunday,Light_Load
30850,2018-11-18 08:45:00,69.16,33.16,0.0,0.03,90.17,31500,Weekend,Sunday,Light_Load
30851,2018-11-18 09:00:00,70.6,17.17,0.0,0.03,97.17,32400,Weekend,Sunday,Light_Load
30852,2018-11-18 09:15:00,34.74,8.32,0.0,0.02,97.25,33300,Weekend,Sunday,Medium_Load
30853,2018-11-18 09:30:00,36.4,9.36,0.0,0.02,96.85,34200,Weekend,Sunday,Medium_Load
30854,2018-11-18 09:45:00,38.2,10.15,0.0,0.02,96.65,35100,Weekend,Sunday,Medium_Load
30855,2018-11-18 10:00:00,32.76,5.15,0.0,0.02,98.79,36000,Weekend,Sunday,Medium_Load
30856,2018-11-18 10:15:00,32.58,4.97,0.0,0.01,98.86,36900,Weekend,Sunday,Maximum_Load
30857,2018-11-18 10:30:00,31.72,3.74,0.04,0.01,99.31,37800,Weekend,Sunday,Maximum_Load
30858,2018-11-18 10:45:00,31.57,3.13,0.04,0.01,99.51,38700,Weekend,Sunday,Maximum_Load
30859,2018-11-18 11:00:00,32.54,3.6,0.0,0.01,99.39,39600,Weekend,Sunday,Maximum_Load
30860,2018-11-18 11:15:00,37.51,8.5,0.0,0.02,97.53,40500,Weekend,Sunday,Maximum_Load
30861,2018-11-18 11:30:00,37.22,8.68,0.0,0.02,97.39,41400,Weekend,Sunday,Maximum_Load
30862,2018-11-18 11:45:00,36.0,6.34,0.0,0.02,98.48,42300,Weekend,Sunday,Maximum_Load
30863,2018-11-18 12:00:00,34.52,8.35,2.81,0.02,97.2,43200,Weekend,Sunday,Maximum_Load
30864,2018-11-18 12:15:00,3.82,0.0,11.84,0.0,100.0,44100,Weekend,Sunday,Medium_Load
30865,2018-11-18 12:30:00,3.71,0.0,10.98,0.0,100.0,45000,Weekend,Sunday,Medium_Load
30866,2018-11-18 12:45:00,4.18,0.0,15.08,0.0,100.0,45900,Weekend,Sunday,Medium_Load
30867,2018-11-18 13:00:00,4.25,0.0,16.52,0.0,100.0,46800,Weekend,Sunday,Medium_Load
30868,2018-11-18 13:15:00,16.45,0.97,6.59,0.01,99.83,47700,Weekend,Sunday,Medium_Load
30869,2018-11-18 13:30:00,36.29,6.3,0.04,0.02,98.53,48600,Weekend,Sunday,Medium_Load
30870,2018-11-18 13:45:00,35.5,5.47,0.11,0.02,98.83,49500,Weekend,Sunday,Medium_Load
30871,2018-11-18 14:00:00,35.1,5.62,0.14,0.02,98.74,50400,Weekend,Sunday,Medium_Load
30872,2018-11-18 14:15:00,35.89,6.3,0.07,0.02,98.49,51300,Weekend,Sunday,Medium_Load
30873,2018-11-18 14:30:00,34.34,5.11,0.14,0.02,98.91,52200,Weekend,Sunday,Medium_Load
30874,2018-11-18 14:45:00,36.36,6.62,0.04,0.02,98.38,53100,Weekend,Sunday,Medium_Load
30875,2018-11-18 15:00:00,34.34,4.82,0.29,0.02,99.03,54000,Weekend,Sunday,Medium_Load
30876,2018-11-18 15:15:00,37.01,7.24,0.0,0.02,98.14,54900,Weekend,Sunday,Medium_Load
30877,2018-11-18 15:30:00,33.52,5.36,0.22,0.02,98.75,55800,Weekend,Sunday,Medium_Load
30878,2018-11-18 15:45:00,37.12,7.85,0.0,0.02,97.84,56700,Weekend,Sunday,Medium_Load
30879,2018-11-18 16:00:00,34.49,4.68,0.22,0.02,99.09,57600,Weekend,Sunday,Medium_Load
30880,2018-11-18 16:15:00,38.41,7.6,0.0,0.02,98.1,58500,Weekend,Sunday,Medium_Load
30881,2018-11-18 16:30:00,34.02,4.97,0.29,0.02,98.95,59400,Weekend,Sunday,Medium_Load
30882,2018-11-18 16:45:00,36.94,6.66,0.07,0.02,98.41,60300,Weekend,Sunday,Medium_Load
30883,2018-11-18 17:00:00,7.16,0.0,15.98,0.0,100.0,61200,Weekend,Sunday,Medium_Load
30884,2018-11-18 17:15:00,4.03,0.0,17.53,0.0,100.0,62100,Weekend,Sunday,Maximum_Load
30885,2018-11-18 17:30:00,3.96,0.0,17.5,0.0,100.0,63000,Weekend,Sunday,Maximum_Load
30886,2018-11-18 17:45:00,3.85,0.0,17.82,0.0,100.0,63900,Weekend,Sunday,Maximum_Load
30887,2018-11-18 18:00:00,3.85,0.0,12.38,0.0,100.0,64800,Weekend,Sunday,Maximum_Load
30888,2018-11-18 18:15:00,3.74,0.0,6.91,0.0,100.0,65700,Weekend,Sunday,Maximum_Load
30889,2018-11-18 18:30:00,3.78,0.0,10.51,0.0,100.0,66600,Weekend,Sunday,Maximum_Load
30890,2018-11-18 18:45:00,3.89,0.0,17.96,0.0,100.0,67500,Weekend,Sunday,Maximum_Load
30891,2018-11-18 19:00:00,3.82,0.0,17.96,0.0,100.0,68400,Weekend,Sunday,Maximum_Load
30892,2018-11-18 19:15:00,3.78,0.0,17.96,0.0,100.0,69300,Weekend,Sunday,Maximum_Load
30893,2018-11-18 19:30:00,3.78,0.0,17.96,0.0,100.0,70200,Weekend,Sunday,Maximum_Load
30894,2018-11-18 19:45:00,3.82,0.0,17.96,0.0,100.0,71100,Weekend,Sunday,Maximum_Load
30895,2018-11-18 20:00:00,3.89,0.0,17.93,0.0,100.0,72000,Weekend,Sunday,Maximum_Load
30896,2018-11-18 20:15:00,3.74,0.0,18.11,0.0,100.0,72900,Weekend,Sunday,Medium_Load
30897,2018-11-18 20:30:00,3.78,0.0,18.22,0.0,100.0,73800,Weekend,Sunday,Medium_Load
30898,2018-11-18 20:45:00,4.39,0.0,17.93,0.0,100.0,74700,Weekend,Sunday,Medium_Load
30899,2018-11-18 21:00:00,3.82,0.0,16.78,0.0,100.0,75600,Weekend,Sunday,Medium_Load
30900,2018-11-18 21:15:00,3.24,0.0,11.63,0.0,100.0,76500,Weekend,Sunday,Medium_Load
30901,2018-11-18 21:30:00,3.13,0.0,11.77,0.0,100.0,77400,Weekend,Sunday,Medium_Load
30902,2018-11-18 21:45:00,3.1,0.0,11.81,0.0,100.0,78300,Weekend,Sunday,Medium_Load
30903,2018-11-18 22:00:00,3.1,0.0,11.59,0.0,100.0,79200,Weekend,Sunday,Medium_Load
30904,2018-11-18 22:15:00,2.95,4.46,0.14,0.0,55.17,80100,Weekend,Sunday,Maximum_Load
30905,2018-11-18 22:30:00,2.99,4.64,0.0,0.0,54.17,81000,Weekend,Sunday,Maximum_Load
30906,2018-11-18 22:45:00,2.92,4.61,0.0,0.0,53.51,81900,Weekend,Sunday,Maximum_Load
30907,2018-11-18 23:00:00,2.92,4.54,0.0,0.0,54.09,82800,Weekend,Sunday,Maximum_Load
30908,2018-11-18 23:15:00,2.88,4.21,0.0,0.0,56.46,83700,Weekend,Sunday,Light_Load
30909,2018-11-18 23:30:00,2.88,4.18,0.0,0.0,56.74,84600,Weekend,Sunday,Light_Load
30910,2018-11-18 23:45:00,2.92,4.14,0.0,0.0,57.64,85500,Weekend,Sunday,Light_Load
30911,2018-11-18 00:00:00,3.13,5.0,0.0,0.0,53.06,0,Weekend,Sunday,Light_Load
30912,2018-11-19 00:15:00,3.42,5.76,0.0,0.0,51.05,900,Weekday,Monday,Light_Load
30913,2018-11-19 00:30:00,3.31,5.51,0.0,0.0,51.5,1800,Weekday,Monday,Light_Load
30914,2018-11-19 00:45:00,3.49,6.08,0.0,0.0,49.78,2700,Weekday,Monday,Light_Load
30915,2018-11-19 01:00:00,2.95,4.54,0.0,0.0,54.49,3600,Weekday,Monday,Light_Load
30916,2018-11-19 01:15:00,2.92,4.46,0.0,0.0,54.78,4500,Weekday,Monday,Light_Load
30917,2018-11-19 01:30:00,2.88,4.54,0.0,0.0,53.57,5400,Weekday,Monday,Light_Load
30918,2018-11-19 01:45:00,2.92,4.5,0.0,0.0,54.43,6300,Weekday,Monday,Light_Load
30919,2018-11-19 02:00:00,2.95,4.54,0.0,0.0,54.49,7200,Weekday,Monday,Light_Load
30920,2018-11-19 02:15:00,2.95,4.61,0.0,0.0,53.9,8100,Weekday,Monday,Light_Load
30921,2018-11-19 02:30:00,2.92,4.61,0.0,0.0,53.51,9000,Weekday,Monday,Light_Load
30922,2018-11-19 02:45:00,3.31,5.69,0.0,0.0,50.28,9900,Weekday,Monday,Light_Load
30923,2018-11-19 03:00:00,3.46,6.34,0.0,0.0,47.9,10800,Weekday,Monday,Light_Load
30924,2018-11-19 03:15:00,2.95,4.72,0.0,0.0,53.0,11700,Weekday,Monday,Light_Load
30925,2018-11-19 03:30:00,2.92,4.61,0.0,0.0,53.51,12600,Weekday,Monday,Light_Load
30926,2018-11-19 03:45:00,2.95,4.68,0.0,0.0,53.32,13500,Weekday,Monday,Light_Load
30927,2018-11-19 04:00:00,2.92,4.57,0.0,0.0,53.84,14400,Weekday,Monday,Light_Load
30928,2018-11-19 04:15:00,2.92,4.43,0.0,0.0,55.03,15300,Weekday,Monday,Light_Load
30929,2018-11-19 04:30:00,3.13,5.15,0.0,0.0,51.94,16200,Weekday,Monday,Light_Load
30930,2018-11-19 04:45:00,3.64,6.34,0.0,0.0,49.79,17100,Weekday,Monday,Light_Load
30931,2018-11-19 05:00:00,3.13,4.86,0.0,0.0,54.15,18000,Weekday,Monday,Light_Load
30932,2018-11-19 05:15:00,2.92,4.39,0.0,0.0,55.38,18900,Weekday,Monday,Light_Load
30933,2018-11-19 05:30:00,2.88,4.28,0.0,0.0,55.83,19800,Weekday,Monday,Light_Load
30934,2018-11-19 05:45:00,2.92,4.28,0.0,0.0,56.36,20700,Weekday,Monday,Light_Load
30935,2018-11-19 06:00:00,3.38,5.44,0.0,0.0,52.78,21600,Weekday,Monday,Light_Load
30936,2018-11-19 06:15:00,3.42,5.36,0.0,0.0,53.79,22500,Weekday,Monday,Light_Load
30937,2018-11-19 06:30:00,2.77,3.92,0.0,0.0,57.71,23400,Weekday,Monday,Light_Load
30938,2018-11-19 06:45:00,2.77,4.0,0.0,0.0,56.93,24300,Weekday,Monday,Light_Load
30939,2018-11-19 07:00:00,2.81,3.92,0.0,0.0,58.26,25200,Weekday,Monday,Light_Load
30940,2018-11-19 07:15:00,3.2,3.96,0.0,0.0,62.85,26100,Weekday,Monday,Light_Load
30941,2018-11-19 07:30:00,3.64,4.72,0.0,0.0,61.07,27000,Weekday,Monday,Light_Load
30942,2018-11-19 07:45:00,4.07,5.18,0.0,0.0,61.78,27900,Weekday,Monday,Light_Load
30943,2018-11-19 08:00:00,5.76,4.68,0.0,0.0,77.61,28800,Weekday,Monday,Light_Load
30944,2018-11-19 08:15:00,16.99,12.13,0.0,0.01,81.39,29700,Weekday,Monday,Light_Load
30945,2018-11-19 08:30:00,57.02,47.16,0.0,0.03,77.06,30600,Weekday,Monday,Light_Load
30946,2018-11-19 08:45:00,58.54,42.8,0.0,0.03,80.73,31500,Weekday,Monday,Light_Load
30947,2018-11-19 09:00:00,58.86,25.38,0.0,0.03,91.83,32400,Weekday,Monday,Light_Load
30948,2018-11-19 09:15:00,62.75,33.05,0.0,0.03,88.48,33300,Weekday,Monday,Medium_Load
30949,2018-11-19 09:30:00,68.83,39.64,0.0,0.03,86.66,34200,Weekday,Monday,Medium_Load
30950,2018-11-19 09:45:00,72.18,38.74,0.0,0.03,88.11,35100,Weekday,Monday,Medium_Load
30951,2018-11-19 10:00:00,67.5,37.58,0.0,0.03,87.37,36000,Weekday,Monday,Medium_Load
30952,2018-11-19 10:15:00,67.72,36.18,0.0,0.03,88.2,36900,Weekday,Monday,Maximum_Load
30953,2018-11-19 10:30:00,64.37,32.04,0.0,0.03,89.52,37800,Weekday,Monday,Maximum_Load
30954,2018-11-19 10:45:00,61.31,30.89,0.0,0.03,89.31,38700,Weekday,Monday,Maximum_Load
30955,2018-11-19 11:00:00,65.45,32.94,0.0,0.03,89.33,39600,Weekday,Monday,Maximum_Load
30956,2018-11-19 11:15:00,59.18,29.38,0.0,0.03,89.57,40500,Weekday,Monday,Maximum_Load
30957,2018-11-19 11:30:00,62.03,31.68,0.0,0.03,89.06,41400,Weekday,Monday,Maximum_Load
30958,2018-11-19 11:45:00,60.34,32.33,0.0,0.03,88.14,42300,Weekday,Monday,Maximum_Load
30959,2018-11-19 12:00:00,46.12,19.87,1.55,0.02,91.84,43200,Weekday,Monday,Maximum_Load
30960,2018-11-19 12:15:00,5.94,0.0,21.31,0.0,100.0,44100,Weekday,Monday,Medium_Load
30961,2018-11-19 12:30:00,6.08,0.0,21.92,0.0,100.0,45000,Weekday,Monday,Medium_Load
30962,2018-11-19 12:45:00,6.05,0.0,20.95,0.0,100.0,45900,Weekday,Monday,Medium_Load
30963,2018-11-19 13:00:00,5.11,0.0,21.2,0.0,100.0,46800,Weekday,Monday,Medium_Load
30964,2018-11-19 13:15:00,29.3,10.3,8.82,0.01,94.34,47700,Weekday,Monday,Medium_Load
30965,2018-11-19 13:30:00,69.52,37.04,0.0,0.03,88.25,48600,Weekday,Monday,Medium_Load
30966,2018-11-19 13:45:00,60.23,30.85,0.0,0.03,89.0,49500,Weekday,Monday,Medium_Load
30967,2018-11-19 14:00:00,58.79,29.66,0.0,0.03,89.28,50400,Weekday,Monday,Medium_Load
30968,2018-11-19 14:15:00,58.21,29.56,0.0,0.03,89.16,51300,Weekday,Monday,Medium_Load
30969,2018-11-19 14:30:00,68.62,34.67,0.0,0.03,89.25,52200,Weekday,Monday,Medium_Load
30970,2018-11-19 14:45:00,60.66,32.4,0.0,0.03,88.21,53100,Weekday,Monday,Medium_Load
30971,2018-11-19 15:00:00,64.44,41.04,0.0,0.03,84.35,54000,Weekday,Monday,Medium_Load
30972,2018-11-19 15:15:00,63.36,34.24,0.0,0.03,87.98,54900,Weekday,Monday,Medium_Load
30973,2018-11-19 15:30:00,60.05,37.12,0.0,0.03,85.06,55800,Weekday,Monday,Medium_Load
30974,2018-11-19 15:45:00,65.52,34.67,0.0,0.03,88.39,56700,Weekday,Monday,Medium_Load
30975,2018-11-19 16:00:00,61.42,29.56,0.0,0.03,90.11,57600,Weekday,Monday,Medium_Load
30976,2018-11-19 16:15:00,61.42,32.36,0.0,0.03,88.47,58500,Weekday,Monday,Medium_Load
30977,2018-11-19 16:30:00,59.08,29.84,0.0,0.03,89.26,59400,Weekday,Monday,Medium_Load
30978,2018-11-19 16:45:00,62.89,28.37,0.0,0.03,91.15,60300,Weekday,Monday,Medium_Load
30979,2018-11-19 17:00:00,62.89,28.04,0.0,0.03,91.33,61200,Weekday,Monday,Medium_Load
30980,2018-11-19 17:15:00,56.05,22.25,0.0,0.03,92.94,62100,Weekday,Monday,Maximum_Load
30981,2018-11-19 17:30:00,59.11,23.4,0.0,0.03,92.98,63000,Weekday,Monday,Maximum_Load
30982,2018-11-19 17:45:00,30.89,0.04,5.36,0.01,100.0,63900,Weekday,Monday,Maximum_Load
30983,2018-11-19 18:00:00,31.61,2.84,2.63,0.01,99.6,64800,Weekday,Monday,Maximum_Load
30984,2018-11-19 18:15:00,34.99,9.5,0.0,0.02,96.51,65700,Weekday,Monday,Maximum_Load
30985,2018-11-19 18:30:00,43.06,13.57,0.0,0.02,95.38,66600,Weekday,Monday,Maximum_Load
30986,2018-11-19 18:45:00,43.49,7.74,0.0,0.02,98.45,67500,Weekday,Monday,Maximum_Load
30987,2018-11-19 19:00:00,63.32,23.0,0.0,0.03,93.99,68400,Weekday,Monday,Maximum_Load
30988,2018-11-19 19:15:00,45.54,10.91,0.0,0.02,97.25,69300,Weekday,Monday,Maximum_Load
30989,2018-11-19 19:30:00,45.79,12.78,0.0,0.02,96.32,70200,Weekday,Monday,Maximum_Load
30990,2018-11-19 19:45:00,53.21,19.69,0.0,0.02,93.78,71100,Weekday,Monday,Maximum_Load
30991,2018-11-19 20:00:00,44.78,12.89,0.0,0.02,96.1,72000,Weekday,Monday,Maximum_Load
30992,2018-11-19 20:15:00,44.17,15.26,0.0,0.02,94.52,72900,Weekday,Monday,Medium_Load
30993,2018-11-19 20:30:00,52.81,21.53,0.0,0.02,92.6,73800,Weekday,Monday,Medium_Load
30994,2018-11-19 20:45:00,40.39,9.32,0.79,0.02,97.44,74700,Weekday,Monday,Medium_Load
30995,2018-11-19 21:00:00,26.64,0.04,5.18,0.01,100.0,75600,Weekday,Monday,Medium_Load
30996,2018-11-19 21:15:00,13.43,0.0,14.76,0.01,100.0,76500,Weekday,Monday,Medium_Load
30997,2018-11-19 21:30:00,3.82,0.0,21.64,0.0,100.0,77400,Weekday,Monday,Medium_Load
30998,2018-11-19 21:45:00,3.89,0.0,21.56,0.0,100.0,78300,Weekday,Monday,Medium_Load
30999,2018-11-19 22:00:00,3.78,0.0,21.1,0.0,100.0,79200,Weekday,Monday,Medium_Load
31000,2018-11-19 22:15:00,3.67,3.67,0.29,0.0,70.71,80100,Weekday,Monday,Maximum_Load
31001,2018-11-19 22:30:00,3.64,3.85,0.0,0.0,68.7,81000,Weekday,Monday,Maximum_Load
31002,2018-11-19 22:45:00,3.6,3.89,0.0,0.0,67.92,81900,Weekday,Monday,Maximum_Load
31003,2018-11-19 23:00:00,3.56,3.64,0.0,0.0,69.92,82800,Weekday,Monday,Maximum_Load
31004,2018-11-19 23:15:00,3.56,3.28,0.04,0.0,73.54,83700,Weekday,Monday,Light_Load
31005,2018-11-19 23:30:00,3.64,2.95,0.11,0.0,77.69,84600,Weekday,Monday,Light_Load
31006,2018-11-19 23:45:00,4.57,3.02,0.0,0.0,83.43,85500,Weekday,Monday,Light_Load
31007,2018-11-19 00:00:00,4.14,3.17,0.04,0.0,79.4,0,Weekday,Monday,Light_Load
31008,2018-11-20 00:15:00,3.53,3.17,0.0,0.0,74.4,900,Weekday,Tuesday,Light_Load
31009,2018-11-20 00:30:00,3.64,3.56,0.0,0.0,71.49,1800,Weekday,Tuesday,Light_Load
31010,2018-11-20 00:45:00,3.71,4.0,0.0,0.0,68.0,2700,Weekday,Tuesday,Light_Load
31011,2018-11-20 01:00:00,3.6,3.74,0.0,0.0,69.35,3600,Weekday,Tuesday,Light_Load
31012,2018-11-20 01:15:00,3.64,3.42,0.0,0.0,72.88,4500,Weekday,Tuesday,Light_Load
31013,2018-11-20 01:30:00,3.53,3.24,0.0,0.0,73.67,5400,Weekday,Tuesday,Light_Load
31014,2018-11-20 01:45:00,3.6,3.49,0.0,0.0,71.8,6300,Weekday,Tuesday,Light_Load
31015,2018-11-20 02:00:00,3.71,3.92,0.0,0.0,68.74,7200,Weekday,Tuesday,Light_Load
31016,2018-11-20 02:15:00,3.56,3.38,0.0,0.0,72.52,8100,Weekday,Tuesday,Light_Load
31017,2018-11-20 02:30:00,3.56,3.49,0.0,0.0,71.41,9000,Weekday,Tuesday,Light_Load
31018,2018-11-20 02:45:00,3.02,3.02,0.0,0.0,70.71,9900,Weekday,Tuesday,Light_Load
31019,2018-11-20 03:00:00,3.02,2.99,0.0,0.0,71.06,10800,Weekday,Tuesday,Light_Load
31020,2018-11-20 03:15:00,3.13,3.38,0.0,0.0,67.95,11700,Weekday,Tuesday,Light_Load
31021,2018-11-20 03:30:00,3.31,3.28,0.0,0.0,71.03,12600,Weekday,Tuesday,Light_Load
31022,2018-11-20 03:45:00,3.67,4.07,0.0,0.0,66.97,13500,Weekday,Tuesday,Light_Load
31023,2018-11-20 04:00:00,2.95,2.3,0.07,0.0,78.86,14400,Weekday,Tuesday,Light_Load
31024,2018-11-20 04:15:00,2.88,2.09,0.14,0.0,80.93,15300,Weekday,Tuesday,Light_Load
31025,2018-11-20 04:30:00,2.95,2.12,0.14,0.0,81.21,16200,Weekday,Tuesday,Light_Load
31026,2018-11-20 04:45:00,2.88,2.12,0.14,0.0,80.53,17100,Weekday,Tuesday,Light_Load
31027,2018-11-20 05:00:00,2.84,1.98,0.25,0.0,82.03,18000,Weekday,Tuesday,Light_Load
31028,2018-11-20 05:15:00,2.81,1.91,0.25,0.0,82.7,18900,Weekday,Tuesday,Light_Load
31029,2018-11-20 05:30:00,2.88,1.94,0.25,0.0,82.94,19800,Weekday,Tuesday,Light_Load
31030,2018-11-20 05:45:00,3.17,2.2,0.32,0.0,82.15,20700,Weekday,Tuesday,Light_Load
31031,2018-11-20 06:00:00,3.46,2.34,0.36,0.0,82.83,21600,Weekday,Tuesday,Light_Load
31032,2018-11-20 06:15:00,3.42,2.3,0.4,0.0,82.98,22500,Weekday,Tuesday,Light_Load
31033,2018-11-20 06:30:00,2.81,1.8,0.32,0.0,84.21,23400,Weekday,Tuesday,Light_Load
31034,2018-11-20 06:45:00,2.77,1.84,0.32,0.0,83.3,24300,Weekday,Tuesday,Light_Load
31035,2018-11-20 07:00:00,2.84,1.84,0.32,0.0,83.93,25200,Weekday,Tuesday,Light_Load
31036,2018-11-20 07:15:00,2.7,1.66,0.4,0.0,85.19,26100,Weekday,Tuesday,Light_Load
31037,2018-11-20 07:30:00,3.71,1.76,0.18,0.0,90.35,27000,Weekday,Tuesday,Light_Load
31038,2018-11-20 07:45:00,5.51,1.84,0.22,0.0,94.85,27900,Weekday,Tuesday,Light_Load
31039,2018-11-20 08:00:00,5.33,1.87,0.54,0.0,94.36,28800,Weekday,Tuesday,Light_Load
31040,2018-11-20 08:15:00,25.88,17.21,0.36,0.01,83.27,29700,Weekday,Tuesday,Light_Load
31041,2018-11-20 08:30:00,60.16,48.53,0.0,0.03,77.83,30600,Weekday,Tuesday,Light_Load
31042,2018-11-20 08:45:00,67.54,47.27,0.0,0.03,81.93,31500,Weekday,Tuesday,Light_Load
31043,2018-11-20 09:00:00,78.98,45.79,0.0,0.04,86.51,32400,Weekday,Tuesday,Light_Load
31044,2018-11-20 09:15:00,70.24,37.73,0.0,0.03,88.09,33300,Weekday,Tuesday,Medium_Load
31045,2018-11-20 09:30:00,77.47,44.86,0.0,0.04,86.54,34200,Weekday,Tuesday,Medium_Load
31046,2018-11-20 09:45:00,74.88,41.54,0.0,0.03,87.45,35100,Weekday,Tuesday,Medium_Load
31047,2018-11-20 10:00:00,54.18,21.53,0.0,0.02,92.93,36000,Weekday,Tuesday,Medium_Load
31048,2018-11-20 10:15:00,54.79,21.85,0.0,0.03,92.89,36900,Weekday,Tuesday,Maximum_Load
31049,2018-11-20 10:30:00,59.54,28.66,0.0,0.03,90.1,37800,Weekday,Tuesday,Maximum_Load
31050,2018-11-20 10:45:00,52.16,15.23,0.0,0.02,95.99,38700,Weekday,Tuesday,Maximum_Load
31051,2018-11-20 11:00:00,61.81,25.2,0.0,0.03,92.6,39600,Weekday,Tuesday,Maximum_Load
31052,2018-11-20 11:15:00,52.2,18.14,0.0,0.02,94.46,40500,Weekday,Tuesday,Maximum_Load
31053,2018-11-20 11:30:00,46.94,8.06,0.0,0.02,98.56,41400,Weekday,Tuesday,Maximum_Load
31054,2018-11-20 11:45:00,48.56,9.76,0.0,0.02,98.04,42300,Weekday,Tuesday,Maximum_Load
31055,2018-11-20 12:00:00,52.7,18.18,3.31,0.02,94.53,43200,Weekday,Tuesday,Maximum_Load
31056,2018-11-20 12:15:00,6.12,0.0,21.6,0.0,100.0,44100,Weekday,Tuesday,Medium_Load
31057,2018-11-20 12:30:00,5.44,0.0,21.2,0.0,100.0,45000,Weekday,Tuesday,Medium_Load
31058,2018-11-20 12:45:00,5.4,0.0,20.34,0.0,100.0,45900,Weekday,Tuesday,Medium_Load
31059,2018-11-20 13:00:00,5.58,0.0,20.48,0.0,100.0,46800,Weekday,Tuesday,Medium_Load
31060,2018-11-20 13:15:00,28.15,7.34,8.28,0.01,96.76,47700,Weekday,Tuesday,Medium_Load
31061,2018-11-20 13:30:00,53.24,24.08,0.0,0.02,91.11,48600,Weekday,Tuesday,Medium_Load
31062,2018-11-20 13:45:00,48.67,20.09,0.0,0.02,92.43,49500,Weekday,Tuesday,Medium_Load
31063,2018-11-20 14:00:00,57.85,26.93,0.0,0.03,90.66,50400,Weekday,Tuesday,Medium_Load
